sample_id,rep_a,rep_b,pair,sentence_transformer_cosine,rouge_l_f1
b8abebffc6d49fbd0c809ad210a1ebd890b9b0b6c68c9d0aa2d2ea4a558de805,binary,assembly,Binary–Assembly,0.470417732000351,0.3257986199793311
b8abebffc6d49fbd0c809ad210a1ebd890b9b0b6c68c9d0aa2d2ea4a558de805,binary,source,Binary–Source,0.30464865565299987,0.2741741277590334
b8abebffc6d49fbd0c809ad210a1ebd890b9b0b6c68c9d0aa2d2ea4a558de805,assembly,source,Assembly–Source,0.5933409631252289,0.3401355813136635
5900abdbe15e072425fe234e088d16b2c5958b5436bf89912931141f191c3a43,binary,assembly,Binary–Assembly,0.38150744438171386,0.20597307848467888
5900abdbe15e072425fe234e088d16b2c5958b5436bf89912931141f191c3a43,binary,source,Binary–Source,0.24085002839565278,0.20014315182022532
5900abdbe15e072425fe234e088d16b2c5958b5436bf89912931141f191c3a43,assembly,source,Assembly–Source,0.44859656095504763,0.29264902324469927
6cff518c3b4b3ed8c2235d7426fd290fcf98064089bdbfa831a2bb595c23ef68,binary,assembly,Binary–Assembly,0.48944032192230225,0.2291717075494165
6cff518c3b4b3ed8c2235d7426fd290fcf98064089bdbfa831a2bb595c23ef68,binary,source,Binary–Source,0.42779133319854734,0.1932268800303704
6cff518c3b4b3ed8c2235d7426fd290fcf98064089bdbfa831a2bb595c23ef68,assembly,source,Assembly–Source,0.6824544787406921,0.24833526110427115
13de89441ede42e1008ddf34df72840cc1e379d19fd9cd38681854fc232cf4ee,binary,assembly,Binary–Assembly,0.44190768599510194,0.19969402837737746
13de89441ede42e1008ddf34df72840cc1e379d19fd9cd38681854fc232cf4ee,binary,source,Binary–Source,0.5109858930110931,0.1635970055642187
13de89441ede42e1008ddf34df72840cc1e379d19fd9cd38681854fc232cf4ee,assembly,source,Assembly–Source,0.42261484265327454,0.30809228981668185
3d213d58f2e7b45da4f05bba4df662a0e6f5c3d7909830192fedf4baf02666bf,binary,assembly,Binary–Assembly,0.5201544463634491,0.2475058481737423
3d213d58f2e7b45da4f05bba4df662a0e6f5c3d7909830192fedf4baf02666bf,binary,source,Binary–Source,0.3881147027015686,0.16577752855933417
3d213d58f2e7b45da4f05bba4df662a0e6f5c3d7909830192fedf4baf02666bf,assembly,source,Assembly–Source,0.39771404266357424,0.17351618377612132
0eb08fe73ec2e45a38846fa50889f5c7223655f6b0379b4c832666e79b6404e3,binary,assembly,Binary–Assembly,0.654933750629425,0.24625131814382914
0eb08fe73ec2e45a38846fa50889f5c7223655f6b0379b4c832666e79b6404e3,binary,source,Binary–Source,0.523025906085968,0.16054130536805308
0eb08fe73ec2e45a38846fa50889f5c7223655f6b0379b4c832666e79b6404e3,assembly,source,Assembly–Source,0.6094085574150085,0.18751402119502436
3aea8dc4a63d12eda699296459871b0cfe5572bfd16cce2bccb95b7b8c33f9fc,binary,assembly,Binary–Assembly,0.4843442738056183,0.3244428269614837
3aea8dc4a63d12eda699296459871b0cfe5572bfd16cce2bccb95b7b8c33f9fc,binary,source,Binary–Source,0.32431035339832304,0.1770327737323743
3aea8dc4a63d12eda699296459871b0cfe5572bfd16cce2bccb95b7b8c33f9fc,assembly,source,Assembly–Source,0.3202212184667587,0.21400432290058444
5cee07abd9b74a7460ed6f5d044c25d2e23ab52dca885489e14731e78cbf37a4,binary,assembly,Binary–Assembly,0.45960221290588377,0.2213219952660647
5cee07abd9b74a7460ed6f5d044c25d2e23ab52dca885489e14731e78cbf37a4,binary,source,Binary–Source,0.2639062970876694,0.21499252372019678
5cee07abd9b74a7460ed6f5d044c25d2e23ab52dca885489e14731e78cbf37a4,assembly,source,Assembly–Source,0.5553648352622986,0.2456950456950457
f445e1cb4f0d1b1bebebfb371ea35e895a6ccb45ffadf690c46cf1284f8013c6,binary,assembly,Binary–Assembly,0.4468229591846466,0.31149655217278166
f445e1cb4f0d1b1bebebfb371ea35e895a6ccb45ffadf690c46cf1284f8013c6,binary,source,Binary–Source,0.29830696284770963,0.1987428425746895
f445e1cb4f0d1b1bebebfb371ea35e895a6ccb45ffadf690c46cf1284f8013c6,assembly,source,Assembly–Source,0.7031597256660461,0.20837399616165758
5bda99c32931c0e1bfc43d226853ea46acaaddbeaa7553d5754749889be9e1ca,binary,assembly,Binary–Assembly,0.4254705309867859,0.22500329313272055
5bda99c32931c0e1bfc43d226853ea46acaaddbeaa7553d5754749889be9e1ca,binary,source,Binary–Source,0.37440223097801206,0.20512248282397536
5bda99c32931c0e1bfc43d226853ea46acaaddbeaa7553d5754749889be9e1ca,assembly,source,Assembly–Source,0.39507667571306226,0.24506703018330925
9fbfab7a0ea2eccab1e03f69b219bc19538175d47dadf8bfafa661c8ef07df91,binary,assembly,Binary–Assembly,0.5320560097694397,0.25813410031689993
9fbfab7a0ea2eccab1e03f69b219bc19538175d47dadf8bfafa661c8ef07df91,binary,source,Binary–Source,0.35163907408714296,0.20494988986668422
9fbfab7a0ea2eccab1e03f69b219bc19538175d47dadf8bfafa661c8ef07df91,assembly,source,Assembly–Source,0.5861611843109131,0.24434223397055255
ec19eb77ea150f80ab02c791860e77f8c04b42861461fd6a2f69274e24321a8a,binary,assembly,Binary–Assembly,0.4754233002662659,0.20842577030812323
ec19eb77ea150f80ab02c791860e77f8c04b42861461fd6a2f69274e24321a8a,binary,source,Binary–Source,0.37607054114341737,0.1807775423237798
ec19eb77ea150f80ab02c791860e77f8c04b42861461fd6a2f69274e24321a8a,assembly,source,Assembly–Source,0.7095953702926636,0.3023766954182036
803f3f422fdf688a9edb22a764ea11f6ed05a052224b6625165bcdf31c37bb3d,binary,assembly,Binary–Assembly,0.3949029266834259,0.22327142023062327
803f3f422fdf688a9edb22a764ea11f6ed05a052224b6625165bcdf31c37bb3d,binary,source,Binary–Source,0.38107460737228394,0.17579037410796772
803f3f422fdf688a9edb22a764ea11f6ed05a052224b6625165bcdf31c37bb3d,assembly,source,Assembly–Source,0.60184246301651,0.23842651870820886
66c8548a5b9e73a4fd0cc9f6db270da168b5f220af2092be4a9c4c5f34eddb34,binary,assembly,Binary–Assembly,0.5020559549331665,0.2587280713227578
66c8548a5b9e73a4fd0cc9f6db270da168b5f220af2092be4a9c4c5f34eddb34,binary,source,Binary–Source,0.45282346606254575,0.27904257274795885
66c8548a5b9e73a4fd0cc9f6db270da168b5f220af2092be4a9c4c5f34eddb34,assembly,source,Assembly–Source,0.5555928111076355,0.2930154003777255
5197861460ffaa848444adfb1d6c9dd3a6c591104f21a67620dfb06c54358ec1,binary,assembly,Binary–Assembly,0.4055786907672882,0.2106298485050687
5197861460ffaa848444adfb1d6c9dd3a6c591104f21a67620dfb06c54358ec1,binary,source,Binary–Source,0.3343024611473083,0.2300894304535856
5197861460ffaa848444adfb1d6c9dd3a6c591104f21a67620dfb06c54358ec1,assembly,source,Assembly–Source,0.5759986996650696,0.21812931635174876
6734e5e2c5f02367e6c7f5836cabcf4017f54d71924eb63cbb60f5aff3679344,binary,assembly,Binary–Assembly,0.5264496505260468,0.25828618687126215
6734e5e2c5f02367e6c7f5836cabcf4017f54d71924eb63cbb60f5aff3679344,binary,source,Binary–Source,0.3986654937267303,0.2091306517785391
6734e5e2c5f02367e6c7f5836cabcf4017f54d71924eb63cbb60f5aff3679344,assembly,source,Assembly–Source,0.702367103099823,0.30202693282580256
a7af9da6fcc26c16ed442f6f683272c41bcc8130dede85ac8f57c6b49debc75e,binary,assembly,Binary–Assembly,0.3937262773513794,0.18410455455690938
a7af9da6fcc26c16ed442f6f683272c41bcc8130dede85ac8f57c6b49debc75e,binary,source,Binary–Source,0.3879738450050354,0.18709016183902621
a7af9da6fcc26c16ed442f6f683272c41bcc8130dede85ac8f57c6b49debc75e,assembly,source,Assembly–Source,0.6647429466247559,0.2208743651862918
3d94aa0bc19137dd12c4ecfe33f59b5704debfaf1aaf369ef0c8dbe61e42a88c,binary,assembly,Binary–Assembly,0.542505931854248,0.20360210058635228
3d94aa0bc19137dd12c4ecfe33f59b5704debfaf1aaf369ef0c8dbe61e42a88c,binary,source,Binary–Source,0.4402141273021698,0.20017226528854434
3d94aa0bc19137dd12c4ecfe33f59b5704debfaf1aaf369ef0c8dbe61e42a88c,assembly,source,Assembly–Source,0.4846487879753113,0.24744861894959866
49a407b69362ebe78834cd4c1b80502ab52d0788c036d91b226476447d932254,binary,assembly,Binary–Assembly,0.570563018321991,0.2252779241306639
49a407b69362ebe78834cd4c1b80502ab52d0788c036d91b226476447d932254,binary,source,Binary–Source,0.40585300922393797,0.1727394840989452
49a407b69362ebe78834cd4c1b80502ab52d0788c036d91b226476447d932254,assembly,source,Assembly–Source,0.5852416157722473,0.22272413650413264
ab54f7eaa24df159a1caf5112a439a20fb047e3d4f29958d59bdb3f3298bc968,binary,assembly,Binary–Assembly,0.4442455232143402,0.17656210996622207
ab54f7eaa24df159a1caf5112a439a20fb047e3d4f29958d59bdb3f3298bc968,binary,source,Binary–Source,0.4071886301040649,0.19858745754811805
ab54f7eaa24df159a1caf5112a439a20fb047e3d4f29958d59bdb3f3298bc968,assembly,source,Assembly–Source,0.6766982436180115,0.23543225266545043
f37a7605493ee44a45735de2d909a6c927ac7a4d9802cde273e05d865642ba04,binary,assembly,Binary–Assembly,0.49272953271865844,0.21257692307692308
f37a7605493ee44a45735de2d909a6c927ac7a4d9802cde273e05d865642ba04,binary,source,Binary–Source,0.3144083946943283,0.1312591851955816
f37a7605493ee44a45735de2d909a6c927ac7a4d9802cde273e05d865642ba04,assembly,source,Assembly–Source,0.6052897095680236,0.18230015741483263
972333659f89a68f8e8c2356fb2554cb0760dfab374e292b8a130912e196d41a,binary,assembly,Binary–Assembly,0.4623951315879822,0.2203538427604305
972333659f89a68f8e8c2356fb2554cb0760dfab374e292b8a130912e196d41a,binary,source,Binary–Source,0.34195215106010435,0.2406878665645224
972333659f89a68f8e8c2356fb2554cb0760dfab374e292b8a130912e196d41a,assembly,source,Assembly–Source,0.5412925958633423,0.21063738285265338
dfe6260661f62d9da5bf224800f649f21f8ff5bd26d86db27f5836cdfca7edd9,binary,assembly,Binary–Assembly,0.3322322130203247,0.21653846712888267
dfe6260661f62d9da5bf224800f649f21f8ff5bd26d86db27f5836cdfca7edd9,binary,source,Binary–Source,0.2391431599855423,0.16756046818758316
dfe6260661f62d9da5bf224800f649f21f8ff5bd26d86db27f5836cdfca7edd9,assembly,source,Assembly–Source,0.6270954012870789,0.23773141753327512
9bc2c9f230419daf9fd4d91b2afe4132c1f01a950c1ab46da08c98ade7334a51,binary,assembly,Binary–Assembly,0.47646896839141845,0.16407400695256769
9bc2c9f230419daf9fd4d91b2afe4132c1f01a950c1ab46da08c98ade7334a51,binary,source,Binary–Source,0.4566893517971039,0.15609491844785964
9bc2c9f230419daf9fd4d91b2afe4132c1f01a950c1ab46da08c98ade7334a51,assembly,source,Assembly–Source,0.5959343194961548,0.25148429464760846
b82a346c1f1b0194737c08fd2d26f16c0ec4d115dbd9b4aff6d24b9994c1c1e9,binary,assembly,Binary–Assembly,0.38959388732910155,0.20806169423280224
b82a346c1f1b0194737c08fd2d26f16c0ec4d115dbd9b4aff6d24b9994c1c1e9,binary,source,Binary–Source,0.4089463591575623,0.18701298701298702
b82a346c1f1b0194737c08fd2d26f16c0ec4d115dbd9b4aff6d24b9994c1c1e9,assembly,source,Assembly–Source,0.65179922580719,0.34035941546857235
16aebce326668cb4772a150c56ebf5948b742be1c4b2500aeb5dcc7e2184ea0d,binary,assembly,Binary–Assembly,0.5863394558429718,0.22450811258050782
16aebce326668cb4772a150c56ebf5948b742be1c4b2500aeb5dcc7e2184ea0d,binary,source,Binary–Source,0.5113318741321564,0.2068725413566399
16aebce326668cb4772a150c56ebf5948b742be1c4b2500aeb5dcc7e2184ea0d,assembly,source,Assembly–Source,0.5637253999710083,0.221590219304505
1565070fca2a6e2c78a7b9d443c3fd04851994280b7633a84fa6c9503c670c11,binary,assembly,Binary–Assembly,0.3858726590871811,0.20329516384867202
1565070fca2a6e2c78a7b9d443c3fd04851994280b7633a84fa6c9503c670c11,binary,source,Binary–Source,0.33593849688768385,0.1891023586140066
1565070fca2a6e2c78a7b9d443c3fd04851994280b7633a84fa6c9503c670c11,assembly,source,Assembly–Source,0.654615044593811,0.2722022640962195
eeb5dba68a0939be32e1ca1aa11a24ccd79732b0dd15e80df2c8cc1a6764ab18,binary,assembly,Binary–Assembly,0.5541180431842804,0.1908093261227936
eeb5dba68a0939be32e1ca1aa11a24ccd79732b0dd15e80df2c8cc1a6764ab18,binary,source,Binary–Source,0.5179861724376679,0.17093625807677093
eeb5dba68a0939be32e1ca1aa11a24ccd79732b0dd15e80df2c8cc1a6764ab18,assembly,source,Assembly–Source,0.7008812069892884,0.21822620158452244
27c688fbfb9aa5a971eb6bfc2585939036681b575e7dcdf4972891197535d5b1,binary,assembly,Binary–Assembly,0.41059454083442687,0.2337715647533364
27c688fbfb9aa5a971eb6bfc2585939036681b575e7dcdf4972891197535d5b1,binary,source,Binary–Source,0.41330317258834837,0.25451058106988794
27c688fbfb9aa5a971eb6bfc2585939036681b575e7dcdf4972891197535d5b1,assembly,source,Assembly–Source,0.7271155834197998,0.3153005028334265
154a05bd9a726b6eb4dc8191d9bed7fabfd22c48709e5b6d697722884a063885,binary,assembly,Binary–Assembly,0.4989409029483795,0.2769161375111032
154a05bd9a726b6eb4dc8191d9bed7fabfd22c48709e5b6d697722884a063885,binary,source,Binary–Source,0.4656363368034363,0.2604437945406145
154a05bd9a726b6eb4dc8191d9bed7fabfd22c48709e5b6d697722884a063885,assembly,source,Assembly–Source,0.6217825591564179,0.30878105722368016
5f8a25ff00ecb4700f62830fd5551aed649fc1f92b069e2e433466b174a86547,binary,assembly,Binary–Assembly,0.48740047216415405,0.19696108455833855
5f8a25ff00ecb4700f62830fd5551aed649fc1f92b069e2e433466b174a86547,binary,source,Binary–Source,0.38185179233551025,0.12938350575166496
5f8a25ff00ecb4700f62830fd5551aed649fc1f92b069e2e433466b174a86547,assembly,source,Assembly–Source,0.4107230544090271,0.24145103794084455
340ea23203bdd739dafb6d546dfb54efc227736b373ca7ddf197c649c9f20c65,binary,assembly,Binary–Assembly,0.4783814579248428,0.22852627277534734
340ea23203bdd739dafb6d546dfb54efc227736b373ca7ddf197c649c9f20c65,binary,source,Binary–Source,0.31438171565532685,0.14921779442030164
340ea23203bdd739dafb6d546dfb54efc227736b373ca7ddf197c649c9f20c65,assembly,source,Assembly–Source,0.5590284943580628,0.2223016210670091
06d73e5213607db044b0494516970894efba4bc3e1926c08c75928a3886f8cf8,binary,assembly,Binary–Assembly,0.46771644949913027,0.1926189755936947
06d73e5213607db044b0494516970894efba4bc3e1926c08c75928a3886f8cf8,binary,source,Binary–Source,0.36980763673782346,0.1825560989038299
06d73e5213607db044b0494516970894efba4bc3e1926c08c75928a3886f8cf8,assembly,source,Assembly–Source,0.3274760365486145,0.2048898239955652
539406bf809dfe4dc4867d2b169ea15bc40f73a93a45184d4f7d380c486c1c90,binary,assembly,Binary–Assembly,0.4319387286901474,0.2191803449714842
539406bf809dfe4dc4867d2b169ea15bc40f73a93a45184d4f7d380c486c1c90,binary,source,Binary–Source,0.33518801927566527,0.17575928095983057
539406bf809dfe4dc4867d2b169ea15bc40f73a93a45184d4f7d380c486c1c90,assembly,source,Assembly–Source,0.6558863878250122,0.23277496943866255
69d490d051afcbeb3cc3b34202cf3046c2044a4c30fb19ac184d03352898d4d1,binary,assembly,Binary–Assembly,0.4389487743377686,0.16207033237781712
69d490d051afcbeb3cc3b34202cf3046c2044a4c30fb19ac184d03352898d4d1,binary,source,Binary–Source,0.4102656304836273,0.1842264733063823
69d490d051afcbeb3cc3b34202cf3046c2044a4c30fb19ac184d03352898d4d1,assembly,source,Assembly–Source,0.7193833112716674,0.22676570081908554
6e477903abfc6f47988d7901745eeb1b89ffeb24ad08fb5fe8aed03bd0596947,binary,assembly,Binary–Assembly,0.5869399547576905,0.22595590817992103
6e477903abfc6f47988d7901745eeb1b89ffeb24ad08fb5fe8aed03bd0596947,binary,source,Binary–Source,0.556924843788147,0.24271280864631248
6e477903abfc6f47988d7901745eeb1b89ffeb24ad08fb5fe8aed03bd0596947,assembly,source,Assembly–Source,0.5136576890945435,0.23726425769064008
ed5088a835cb15797bc81a9cb36c653cc0bb2e7838eb83f8fbc213fbe267defe,binary,assembly,Binary–Assembly,0.4507089674472809,0.2096492773139858
ed5088a835cb15797bc81a9cb36c653cc0bb2e7838eb83f8fbc213fbe267defe,binary,source,Binary–Source,0.29266214221715925,0.15341773232572017
ed5088a835cb15797bc81a9cb36c653cc0bb2e7838eb83f8fbc213fbe267defe,assembly,source,Assembly–Source,0.597485077381134,0.1678920118679521
6449ce1ee23ca307132d018a20465d45afe92f8080584c1556c20f2102e00b4f,binary,assembly,Binary–Assembly,0.6576219320297241,0.3147917833800187
6449ce1ee23ca307132d018a20465d45afe92f8080584c1556c20f2102e00b4f,binary,source,Binary–Source,0.3583729684352875,0.17186206489689076
6449ce1ee23ca307132d018a20465d45afe92f8080584c1556c20f2102e00b4f,assembly,source,Assembly–Source,0.5200740098953247,0.22211626650185973
e5c0e96dfb3da659c165a6910edb86e7f41c672f066430d482628d3132fba989,binary,assembly,Binary–Assembly,0.5400258541107178,0.3173514941835173
e5c0e96dfb3da659c165a6910edb86e7f41c672f066430d482628d3132fba989,binary,source,Binary–Source,0.29930782318115234,0.17816630027156344
e5c0e96dfb3da659c165a6910edb86e7f41c672f066430d482628d3132fba989,assembly,source,Assembly–Source,0.42651067972183226,0.22317706179247251
66d9c3dfcbcb65d01cc959c92a588d595f865909739cea76ef6ec49bc2edd217,binary,assembly,Binary–Assembly,0.49415530562400817,0.22802327971632663
66d9c3dfcbcb65d01cc959c92a588d595f865909739cea76ef6ec49bc2edd217,binary,source,Binary–Source,0.4700246751308441,0.20951997024129465
66d9c3dfcbcb65d01cc959c92a588d595f865909739cea76ef6ec49bc2edd217,assembly,source,Assembly–Source,0.5390726327896118,0.2425580428761765
7f6b82a5c47e3223326e2335680278768f95d5113608647134487aec065e5a3b,binary,assembly,Binary–Assembly,0.4529282093048096,0.1689645761279793
7f6b82a5c47e3223326e2335680278768f95d5113608647134487aec065e5a3b,binary,source,Binary–Source,0.39368988275527955,0.1190148448043185
7f6b82a5c47e3223326e2335680278768f95d5113608647134487aec065e5a3b,assembly,source,Assembly–Source,0.5287572503089905,0.28396209390501037
3894640f32830fc5e8f3ef8833a7b67c6151c11450e041b27974b7da3edc6538,binary,assembly,Binary–Assembly,0.4558380901813507,0.19679845334467946
3894640f32830fc5e8f3ef8833a7b67c6151c11450e041b27974b7da3edc6538,binary,source,Binary–Source,0.4197032511234283,0.18578014367626178
3894640f32830fc5e8f3ef8833a7b67c6151c11450e041b27974b7da3edc6538,assembly,source,Assembly–Source,0.45272011756896974,0.2687554396250048
b18b67a9624c281b199f895437d694f4e692b8d0a10166dcf3b1ff415ac36d43,binary,assembly,Binary–Assembly,0.452932608127594,0.19064795094473752
b18b67a9624c281b199f895437d694f4e692b8d0a10166dcf3b1ff415ac36d43,binary,source,Binary–Source,0.2593964457511902,0.1666473503621807
b18b67a9624c281b199f895437d694f4e692b8d0a10166dcf3b1ff415ac36d43,assembly,source,Assembly–Source,0.5181663393974304,0.19414282312115133
f8afa8717f675ad4ff78d63f409841ccbe9e21db56e696da9e141a0f06381668,binary,assembly,Binary–Assembly,0.35561569333076476,0.2250662670662671
f8afa8717f675ad4ff78d63f409841ccbe9e21db56e696da9e141a0f06381668,binary,source,Binary–Source,0.3933126002550125,0.18414662539537943
f8afa8717f675ad4ff78d63f409841ccbe9e21db56e696da9e141a0f06381668,assembly,source,Assembly–Source,0.5892261981964111,0.23725325029253588
6177c20910046be9fadb164f44ebcd6d31a09bf59d925ebb6fae103f841a9bea,binary,assembly,Binary–Assembly,0.47401190400123594,0.1994138423959173
6177c20910046be9fadb164f44ebcd6d31a09bf59d925ebb6fae103f841a9bea,binary,source,Binary–Source,0.3944570779800415,0.1954933234698925
6177c20910046be9fadb164f44ebcd6d31a09bf59d925ebb6fae103f841a9bea,assembly,source,Assembly–Source,0.49468727707862853,0.19750974487816592
29c9ec9deb21125b659de1eac24615e51f9f22593c8c6bfef21fadcc888cf1f3,binary,assembly,Binary–Assembly,0.43629705905914307,0.20262931034482762
29c9ec9deb21125b659de1eac24615e51f9f22593c8c6bfef21fadcc888cf1f3,binary,source,Binary–Source,0.3066794514656067,0.19042278371450447
29c9ec9deb21125b659de1eac24615e51f9f22593c8c6bfef21fadcc888cf1f3,assembly,source,Assembly–Source,0.7551824688911438,0.2745853434056701
a1f5ff8894927631d52aee6d738f14a953db923ba74f9d07675bba898649a696,binary,assembly,Binary–Assembly,0.21658064126968385,0.2493841067790532
a1f5ff8894927631d52aee6d738f14a953db923ba74f9d07675bba898649a696,binary,source,Binary–Source,0.27616695165634153,0.20607396669920494
a1f5ff8894927631d52aee6d738f14a953db923ba74f9d07675bba898649a696,assembly,source,Assembly–Source,0.741404938697815,0.4823372093023256
ba130f0ee227f0b54f91c4ae1788134f19ac4c2c3a3c05f2d9ed00dd949ceff4,binary,assembly,Binary–Assembly,0.49739192724227904,0.2590692766895834
ba130f0ee227f0b54f91c4ae1788134f19ac4c2c3a3c05f2d9ed00dd949ceff4,binary,source,Binary–Source,0.4047200560569763,0.19715749116751544
ba130f0ee227f0b54f91c4ae1788134f19ac4c2c3a3c05f2d9ed00dd949ceff4,assembly,source,Assembly–Source,0.40044448971748353,0.24793383911086364
cddcf37837159474b2069a9e9759e7e56e51c9b5ce09e57e0bd17cd03548aa51,binary,assembly,Binary–Assembly,0.42733142971992494,0.23877469034906107
cddcf37837159474b2069a9e9759e7e56e51c9b5ce09e57e0bd17cd03548aa51,binary,source,Binary–Source,0.3717323184013367,0.23806301453360276
cddcf37837159474b2069a9e9759e7e56e51c9b5ce09e57e0bd17cd03548aa51,assembly,source,Assembly–Source,0.38838077783584596,0.2068090928264667
25125ff2343aba4ff78a33130612f9e8b0821079b6c28919299fb7757495b115,binary,assembly,Binary–Assembly,0.4973157227039337,0.23851442007056334
25125ff2343aba4ff78a33130612f9e8b0821079b6c28919299fb7757495b115,binary,source,Binary–Source,0.39479962587356565,0.20511082920288753
25125ff2343aba4ff78a33130612f9e8b0821079b6c28919299fb7757495b115,assembly,source,Assembly–Source,0.5406094789505005,0.20339413505515197
e6ddf68831e631d4983b1304818c9e12502c160ea258ef5796f7b9a314523b00,binary,assembly,Binary–Assembly,0.6752018690109253,0.2771906198376787
e6ddf68831e631d4983b1304818c9e12502c160ea258ef5796f7b9a314523b00,binary,source,Binary–Source,0.5719101071357727,0.24808107871837218
e6ddf68831e631d4983b1304818c9e12502c160ea258ef5796f7b9a314523b00,assembly,source,Assembly–Source,0.6743407607078552,0.2915430260796114
063bc3604c199b8ac5c2ff44b92523301e5281a3648098ec88b94ee772f38694,binary,assembly,Binary–Assembly,0.4746557831764221,0.23312895281172138
063bc3604c199b8ac5c2ff44b92523301e5281a3648098ec88b94ee772f38694,binary,source,Binary–Source,0.361441969871521,0.19824768039998078
063bc3604c199b8ac5c2ff44b92523301e5281a3648098ec88b94ee772f38694,assembly,source,Assembly–Source,0.8336727619171143,0.3556783189124913
30f07cce822d2d24049e31ca00008caf48844e36a02c9832e90cdc00fa7d6037,binary,assembly,Binary–Assembly,0.38448516428470614,0.2085242205450708
30f07cce822d2d24049e31ca00008caf48844e36a02c9832e90cdc00fa7d6037,binary,source,Binary–Source,0.3147761821746826,0.17581423861358253
30f07cce822d2d24049e31ca00008caf48844e36a02c9832e90cdc00fa7d6037,assembly,source,Assembly–Source,0.5949037432670593,0.28579919403090137
741a5bfea09fa744c63c3aeeaa3cc5ea305c996d81bc73707964d5559a65ba05,binary,assembly,Binary–Assembly,0.3988399147987366,0.17344246917740894
741a5bfea09fa744c63c3aeeaa3cc5ea305c996d81bc73707964d5559a65ba05,binary,source,Binary–Source,0.35178079307079313,0.1401201767405944
741a5bfea09fa744c63c3aeeaa3cc5ea305c996d81bc73707964d5559a65ba05,assembly,source,Assembly–Source,0.6034511923789978,0.25453712371951365
a9fd97eb0e3728063797846c9e660ea952509f448c5b77baceb5956509f71353,binary,assembly,Binary–Assembly,0.6036711931228638,0.2493934253570791
a9fd97eb0e3728063797846c9e660ea952509f448c5b77baceb5956509f71353,binary,source,Binary–Source,0.5085130751132965,0.19285277703959608
a9fd97eb0e3728063797846c9e660ea952509f448c5b77baceb5956509f71353,assembly,source,Assembly–Source,0.5261024236679077,0.2134976317201381
a130ef45e043d4b98cc776e393c217ec679c535c77ed085bd433157c2428d6c9,binary,assembly,Binary–Assembly,0.6798377871513367,0.24723788457803803
a130ef45e043d4b98cc776e393c217ec679c535c77ed085bd433157c2428d6c9,binary,source,Binary–Source,0.4598887026309967,0.1424734249416645
a130ef45e043d4b98cc776e393c217ec679c535c77ed085bd433157c2428d6c9,assembly,source,Assembly–Source,0.5590600967407227,0.15867597831495267
a57f547f5edaf7e5844a378366af0a4bd60ff809064a7f7bc3f1ef81a9e439df,binary,assembly,Binary–Assembly,0.478625625371933,0.15931325178149133
a57f547f5edaf7e5844a378366af0a4bd60ff809064a7f7bc3f1ef81a9e439df,binary,source,Binary–Source,0.46843222975730897,0.21051082493705442
a57f547f5edaf7e5844a378366af0a4bd60ff809064a7f7bc3f1ef81a9e439df,assembly,source,Assembly–Source,0.6068740308284759,0.2692890744814672
de43c097cf5963667ab5523afc176e301a27def77bc7ff2728d4da1a7a4d6249,binary,assembly,Binary–Assembly,0.6728334188461303,0.2998652161602379
de43c097cf5963667ab5523afc176e301a27def77bc7ff2728d4da1a7a4d6249,binary,source,Binary–Source,0.364582896232605,0.15593119919978218
de43c097cf5963667ab5523afc176e301a27def77bc7ff2728d4da1a7a4d6249,assembly,source,Assembly–Source,0.5404763340950012,0.17562829521973713
751ba2139ebd8328839dc4b658180c8c8bef7243ac4f6f4b988338e8ddbcf423,binary,assembly,Binary–Assembly,0.5153535008430481,0.23045971041383467
751ba2139ebd8328839dc4b658180c8c8bef7243ac4f6f4b988338e8ddbcf423,binary,source,Binary–Source,0.49294381141662597,0.2376436505860166
751ba2139ebd8328839dc4b658180c8c8bef7243ac4f6f4b988338e8ddbcf423,assembly,source,Assembly–Source,0.5371238470077515,0.22345659210279162
436f0fb75e37caaa758deaadd29d9a64696a669b3c289f11bc9440ab6320af8d,binary,assembly,Binary–Assembly,0.5711720019578934,0.27148205900824013
436f0fb75e37caaa758deaadd29d9a64696a669b3c289f11bc9440ab6320af8d,binary,source,Binary–Source,0.5313863039016724,0.19699305038471088
436f0fb75e37caaa758deaadd29d9a64696a669b3c289f11bc9440ab6320af8d,assembly,source,Assembly–Source,0.5389303386211395,0.2051557682083998
57cf5d3bc5c2b1d9cc7f025f5cb760e2c824c7d0a39a99479d3bdf4a4ef6d849,binary,assembly,Binary–Assembly,0.5214270949363708,0.2553423115087404
57cf5d3bc5c2b1d9cc7f025f5cb760e2c824c7d0a39a99479d3bdf4a4ef6d849,binary,source,Binary–Source,0.3124730497598648,0.13318768731901426
57cf5d3bc5c2b1d9cc7f025f5cb760e2c824c7d0a39a99479d3bdf4a4ef6d849,assembly,source,Assembly–Source,0.47335066795349123,0.17858522603728083
456767dcecb70ccacad18162d85c323a655ecdfb08602e615e2ae31beb036ef7,binary,assembly,Binary–Assembly,0.31150958240032195,0.2097252977643787
456767dcecb70ccacad18162d85c323a655ecdfb08602e615e2ae31beb036ef7,binary,source,Binary–Source,0.3253935366868973,0.10888574335206717
456767dcecb70ccacad18162d85c323a655ecdfb08602e615e2ae31beb036ef7,assembly,source,Assembly–Source,0.5975016355514526,0.15336493356261513
